Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Category_clothing,Category_footwear,Category_outerwear,Season_spring,Season_summer,Season_winter,Shipping Type_express,Shipping Type_free shipping,Shipping Type_next day air,Shipping Type_standard,Shipping Type_store pickup,Payment Method_cash,Payment Method_credit card,Payment Method_debit card,Payment Method_paypal,Payment Method_venmo,Purchase_Amount_Bins,Age_Group,Review_Sentiment
22,1,jeans,88,arizona,2,teal,4.9,1,1,1,8,12,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,high,18-24,positive
54,1,jeans,63,massachusetts,3,green,4.4,1,1,1,11,26,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,medium,45-54,positive
28,1,sneakers,78,new mexico,2,black,4.4,1,1,1,8,26,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,high,25-34,positive
67,1,dress,37,arkansas,3,yellow,3.4,1,1,1,31,4,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,low,65+,neutral
59,1,boots,94,nebraska,1,white,4.5,1,1,1,26,26,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,high,55-64,positive
26,1,t-shirt,78,hawaii,2,green,4.5,1,1,1,20,26,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,high,25-34,positive
24,1,coat,36,nebraska,1,silver,4.1,1,1,1,24,26,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,low,18-24,positive
62,1,skirt,24,indiana,2,blue,3.2,1,1,1,45,26,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,low,55-64,neutral
70,1,sneakers,84,colorado,1,magenta,2.7,1,1,1,33,12,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,high,65+,negative
45,1,jeans,47,oregon,0,yellow,3.7,1,1,1,21,12,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,medium,45-54,neutral
58,1,hoodie,51,ohio,2,white,2.6,1,1,1,2,26,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,medium,55-64,negative
31,1,shoes,84,maine,1,pink,2.7,1,1,1,28,52,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,high,25-34,negative
32,1,shorts,24,iowa,1,magenta,2.7,1,1,1,18,4,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,low,25-34,negative
36,1,blouse,97,wisconsin,0,teal,4.8,1,1,1,21,26,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,high,35-44,positive
25,1,t-shirt,89,new york,2,indigo,4.8,1,1,1,24,12,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,high,25-34,positive
48,1,belt,44,colorado,0,maroon,2.6,1,1,1,15,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,low,45-54,negative
39,1,handbag,35,illinois,2,black,4.5,1,1,1,38,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,low,35-44,positive
26,1,dress,91,arizona,1,cyan,3.2,1,1,1,38,26,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,high,25-34,neutral
32,1,hat,63,oklahoma,2,cyan,3.8,1,1,1,13,26,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,medium,25-34,neutral
54,1,belt,97,indiana,0,gray,4.8,1,1,1,39,26,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,high,45-54,positive
38,1,boots,38,minnesota,1,violet,4.1,1,1,1,8,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,low,35-44,positive
46,1,coat,24,pennsylvania,3,blue,2.8,1,1,1,4,4,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,low,45-54,negative
57,1,blouse,32,indiana,1,charcoal,3.9,1,1,1,6,4,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,low,55-64,neutral
49,1,hat,90,alabama,2,olive,4.9,1,1,1,11,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,high,45-54,positive
33,1,jeans,36,montana,1,olive,3.4,1,1,1,49,12,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,low,25-34,neutral
54,1,backpack,37,new mexico,3,turquoise,4.1,1,1,1,30,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,low,45-54,positive
47,1,dress,51,alaska,1,cyan,2.9,1,1,1,34,12,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,medium,45-54,negative
36,1,hat,71,idaho,0,red,3.1,1,1,1,28,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,medium,35-44,neutral
68,1,sunglasses,50,utah,0,cyan,3.6,1,1,1,36,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,medium,65+,neutral
60,1,hat,74,louisiana,0,turquoise,3.5,1,1,1,18,4,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,high,55-64,neutral
55,1,dress,75,mississippi,2,lavender,3.4,1,1,1,4,12,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,high,55-64,neutral
29,1,shirt,99,mississippi,3,cyan,2.9,1,1,1,42,4,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,high,25-34,negative
38,1,scarf,23,indiana,3,violet,4.7,1,1,1,11,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,low,35-44,positive
70,1,sneakers,53,washington,3,beige,4.4,1,1,1,31,26,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,medium,65+,positive
36,1,skirt,99,nevada,1,cyan,2.6,1,1,1,12,26,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,high,35-44,negative
18,1,jewelry,48,louisiana,3,indigo,4.4,1,1,1,20,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,medium,18-24,positive
62,1,boots,72,pennsylvania,2,olive,3.7,1,1,1,37,4,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,medium,55-64,neutral
29,1,sunglasses,64,michigan,2,green,4.4,1,1,1,26,26,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,medium,25-34,positive
21,1,boots,63,south carolina,2,green,2.5,1,1,1,14,52,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,medium,18-24,negative
42,1,sandals,51,arizona,1,beige,2.6,1,1,1,12,26,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,medium,35-44,negative
43,1,boots,55,delaware,2,black,5.0,1,1,1,10,1,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,medium,35-44,positive
58,1,dress,55,kentucky,1,brown,4.9,1,1,1,19,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,medium,55-64,positive
27,1,hoodie,26,georgia,0,silver,3.7,1,1,1,4,52,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,low,25-34,neutral
57,1,shorts,67,north carolina,2,gray,3.1,1,1,1,48,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,medium,55-64,neutral
40,1,coat,31,california,0,pink,3.2,1,1,1,37,12,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,low,35-44,neutral
45,1,jeans,66,california,0,maroon,4.4,1,1,1,4,12,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,medium,45-54,positive
47,1,sunglasses,67,indiana,1,cyan,4.3,1,1,1,15,52,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,medium,45-54,positive
61,1,sneakers,61,colorado,2,gold,3.0,1,1,1,33,52,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,medium,55-64,neutral
60,1,jacket,75,colorado,1,teal,3.5,1,1,1,30,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,high,55-64,neutral
69,1,skirt,90,north carolina,1,beige,3.6,1,1,1,23,12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,high,65+,neutral
58,1,sweater,40,washington,1,olive,3.8,1,1,1,2,52,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,low,55-64,neutral
34,1,t-shirt,90,florida,1,gray,3.6,1,1,1,50,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,high,25-34,neutral
20,1,belt,20,washington,1,black,4.6,1,1,1,34,26,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,low,18-24,positive
56,1,gloves,40,colorado,1,turquoise,2.5,1,1,1,33,52,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,low,55-64,negative
64,1,hat,33,new hampshire,0,brown,3.5,1,1,1,34,12,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,low,55-64,neutral
56,1,boots,98,maryland,0,magenta,4.0,1,1,1,39,4,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,high,55-64,positive
27,1,belt,42,maryland,1,silver,3.5,1,1,1,47,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,low,25-34,neutral
35,1,coat,62,texas,0,red,3.2,1,1,1,37,12,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,medium,35-44,neutral
24,1,hat,45,new mexico,2,indigo,3.5,1,1,1,40,26,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,low,18-24,neutral
26,1,shoes,78,utah,1,green,3.4,1,1,1,8,26,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,high,25-34,neutral
32,1,handbag,80,west virginia,1,gray,5.0,1,1,1,12,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,high,25-34,positive
54,1,scarf,96,connecticut,0,peach,4.5,1,1,1,36,12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,high,45-54,positive
62,1,handbag,47,west virginia,1,charcoal,2.8,1,1,1,48,52,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,medium,55-64,negative
50,1,pants,84,ohio,1,orange,4.9,1,1,1,47,26,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,high,45-54,positive
70,1,shoes,31,texas,1,beige,3.1,1,1,1,2,12,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,low,65+,neutral
48,1,sunglasses,63,washington,0,yellow,4.8,1,1,1,24,52,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,medium,45-54,positive
20,1,shorts,97,wisconsin,3,white,2.7,1,1,1,40,26,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,high,18-24,negative
46,1,jacket,99,louisiana,1,gray,4.6,1,1,1,50,52,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,high,45-54,positive
51,1,sandals,90,iowa,1,peach,4.4,1,1,1,25,52,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,high,45-54,positive
53,1,shoes,68,new york,2,violet,3.2,1,1,1,20,12,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,medium,45-54,neutral
44,1,jewelry,80,idaho,1,magenta,3.0,1,1,1,10,52,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,high,35-44,neutral
29,1,sandals,91,delaware,2,maroon,4.9,1,1,1,32,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,high,25-34,positive
64,1,pants,30,kentucky,1,cyan,3.6,1,1,1,31,26,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,low,55-64,neutral
51,1,shoes,90,connecticut,1,white,3.8,1,1,1,48,26,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,high,45-54,neutral
50,1,socks,28,new mexico,2,brown,2.9,1,1,1,23,12,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,low,45-54,negative
43,1,socks,46,georgia,1,red,3.9,1,1,1,1,26,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,medium,35-44,neutral
61,1,dress,60,washington,1,orange,3.6,1,1,1,4,26,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,medium,55-64,neutral
55,1,shoes,59,north dakota,1,white,3.5,1,1,1,3,26,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,medium,55-64,neutral
56,1,hat,68,ohio,1,green,4.0,1,1,1,3,26,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,medium,55-64,positive
33,1,backpack,79,tennessee,1,black,4.8,1,1,1,44,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,high,25-34,positive
43,1,backpack,94,new york,1,gold,3.9,1,1,1,5,26,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,high,35-44,neutral
21,1,pants,83,michigan,0,lavender,4.5,1,1,1,50,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,high,18-24,positive
58,1,gloves,62,georgia,3,turquoise,4.8,1,1,1,2,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,medium,55-64,positive
41,1,scarf,85,new mexico,1,pink,2.6,1,1,1,29,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,high,35-44,negative
39,1,hoodie,30,louisiana,1,silver,3.1,1,1,1,11,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,low,35-44,neutral
54,1,jeans,24,south dakota,3,gray,4.7,1,1,1,37,26,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,low,45-54,positive
43,1,backpack,25,montana,2,indigo,2.9,1,1,1,32,26,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,low,35-44,negative
28,1,sandals,37,new mexico,2,teal,3.8,1,1,1,27,1,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,low,25-34,neutral
59,1,belt,69,south carolina,3,green,3.8,1,1,1,31,26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,medium,55-64,neutral
28,1,shoes,97,ohio,1,violet,3.0,1,1,1,36,26,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,high,25-34,neutral
68,1,gloves,24,north carolina,1,cyan,4.1,1,1,1,34,52,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,low,65+,positive
20,1,belt,30,idaho,3,blue,3.4,1,1,1,15,4,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,low,18-24,neutral
21,1,jacket,53,oklahoma,2,orange,2.5,1,1,1,14,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,medium,18-24,negative
50,1,dress,70,georgia,3,charcoal,4.9,1,1,1,46,52,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,medium,45-54,positive
32,1,shirt,76,kentucky,0,beige,2.8,1,1,1,33,26,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,high,25-34,negative
24,1,scarf,95,delaware,1,black,4.5,1,1,1,41,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,high,18-24,positive
55,1,coat,51,massachusetts,0,lavender,4.9,1,1,1,39,52,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,medium,55-64,positive
61,1,handbag,41,nebraska,1,lavender,4.9,1,1,1,7,1,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,low,55-64,positive
61,1,sunglasses,71,maine,0,turquoise,3.5,1,1,1,29,4,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,medium,55-64,neutral
